ds,yhat,yhat_lower,yhat_upper
2011-01-03 17:00:00,34796.72285891196,27657.87910875628,41720.78669089882
2011-01-03 18:00:00,34868.23600872327,28074.089810384277,41566.79739078194
2011-01-03 19:00:00,34932.22296826583,28230.031673905607,42083.67835429169
2011-01-03 20:00:00,34988.84626345137,28256.52915928499,41937.06471688961
2011-01-03 21:00:00,35038.324555961735,28265.20865790699,41797.937312688744
2011-01-03 22:00:00,35080.928280857035,28339.651596093674,41736.636671398825
2011-01-03 23:00:00,35116.974846498946,27838.293368302813,42562.1049176851
2011-01-04 00:00:00,35146.82346040388,28014.68894653331,41387.47011395712
2011-01-04 01:00:00,35170.86964816059,28140.830630857014,42391.95642199177
2011-01-04 02:00:00,35189.53953502442,28968.168547770358,41507.56153952186
2011-01-04 03:00:00,35203.28396181862,28471.221973271266,41859.6866931545
2011-01-04 04:00:00,35212.572507477795,28739.554129314307,42362.86006155027
2011-01-04 05:00:00,35217.887490639616,28543.054477057423,42272.18546574569
2011-01-04 06:00:00,35219.71802179158,28762.97500032021,41965.82256458009
2011-01-04 07:00:00,35218.5541756543,28702.23587082604,41897.17835096867
2011-01-04 08:00:00,35214.88135099282,28433.244172378447,41979.59322106463
2011-01-04 09:00:00,35209.17488146993,28317.60786422248,41775.247156972335
2011-01-04 10:00:00,35201.89495714131,28506.709499237248,42346.07978627449
2011-01-04 11:00:00,35193.48191122124,28703.323762133445,41839.91865015069
2011-01-04 12:00:00,35184.35192132099,28216.924280455532,41403.69293571148
2011-01-04 13:00:00,35174.893168252725,28778.981131771,42053.205931465665
2011-01-04 14:00:00,35165.46248901085,28553.06702722318,41943.435019549506
2011-01-04 15:00:00,35156.38255361059,28152.105575582566,41277.70406215001
2011-01-04 16:00:00,35147.93958823493,28415.949278811993,41613.49139508479
2011-01-04 17:00:00,35140.381659746636,28667.86756248647,41781.7275165018
2011-01-04 18:00:00,35133.91752907792,28337.708943613692,42055.12590787957
2011-01-04 19:00:00,35128.71607347885,28470.321531987513,41860.97830392235
2011-01-04 20:00:00,35124.90627014008,28697.023429995228,42236.68646049221
2011-01-04 21:00:00,35122.57772647833,27973.8336113135,41786.02577670755
2011-01-04 22:00:00,35121.78173529845,28151.172082751797,41691.67806658614
2011-01-04 23:00:00,35122.53282648896,28311.497732729695,41597.06072207385
2011-01-05 00:00:00,35124.810780662876,28946.290309353597,41970.75779561156
2011-01-05 01:00:00,35128.56306451058,28057.488491237305,42219.79586453329
2011-01-05 02:00:00,35133.707642578775,28564.73534116903,41723.94110627668
2011-01-05 03:00:00,35140.13611568364,28249.163009149863,41801.035823854516
2011-01-05 04:00:00,35147.71713259363,28684.791758600983,41890.75324762569
2011-01-05 05:00:00,35156.30001852609,28376.12146149622,42258.11965299115
2011-01-05 06:00:00,35165.718561915,28949.71638009345,42170.618306768
2011-01-05 07:00:00,35175.79489952177,28692.845417587356,41955.38907639594
2011-01-05 08:00:00,35186.34343942873,28214.57887771373,42075.36792936961
2011-01-05 09:00:00,35197.174761751085,28057.00946471971,41789.14862614728
2011-01-05 10:00:00,35208.099438016616,28378.866048743814,42345.39628289033
2011-01-05 11:00:00,35218.931712069614,29097.825085909968,42885.724957597195
2011-01-05 12:00:00,35229.49298805477,29097.646748650248,41635.67270407347
2011-01-05 13:00:00,35239.61507443832,28248.459718728933,41702.87751050152
2011-01-05 14:00:00,35249.143137136256,28951.11460678201,41878.48940082542
2011-01-05 15:00:00,35257.93831951346,28142.36898204665,42135.742350902736
2011-01-05 16:00:00,35265.87999236056,28575.640265480506,41660.81333461166
2011-01-05 17:00:00,35272.86760264991,27850.464332213534,41731.84299166032
2011-01-05 18:00:00,35278.82209612834,28883.33335051917,42799.927253298025
2011-01-05 19:00:00,35283.686895241844,28294.864406835677,42052.24396627546
2011-01-05 20:00:00,35287.42842067574,27909.750846189487,42305.03316360096
2011-01-05 21:00:00,35290.03615163052,28528.429538838325,42010.68292314129
2011-01-05 22:00:00,35291.522226939036,28365.225001239654,41888.04691787045
2011-01-05 23:00:00,35291.92059595658,28415.97231837442,41807.80135092138
2011-01-06 00:00:00,35291.2857349705,28378.126699878154,41821.30018440945
2011-01-06 01:00:00,35289.6909513552,28795.34127041342,42030.531484524254
2011-01-06 02:00:00,35287.22630393162,28886.207867113775,42355.58488367495
2011-01-06 03:00:00,35283.9961738092,29241.86255143847,42119.209634293
2011-01-06 04:00:00,35280.11652526504,28672.180739533665,42469.15123143859
2011-01-06 05:00:00,35275.7119010938,28626.624131173954,41532.870454847405
2011-01-06 06:00:00,35270.91220092105,28130.922200646073,41615.80731152877
2011-01-06 07:00:00,35265.849294519576,29027.545554185675,41918.05014345424
2011-01-06 08:00:00,35260.65352497882,28403.541869507015,41755.442588860285
2011-01-06 09:00:00,35255.450158430074,28169.24264564377,41893.47793051181
2011-01-06 10:00:00,35250.35583848432,28410.36497212898,41997.26325085336
2011-01-06 11:00:00,35245.475103693694,28550.19482187078,42058.66774126826
2011-01-06 12:00:00,35240.89702616437,28300.040515539004,41946.194397260064
2011-01-06 13:00:00,35236.69202806855,28813.139144406967,42284.70199620996
2011-01-06 14:00:00,35232.908930872574,28488.914919796614,42044.50212429321
2011-01-06 15:00:00,35229.57228928085,28463.400472038666,41802.78520662904
2011-01-06 16:00:00,35226.68005831471,28885.0252079822,41928.92153484385
2011-01-06 17:00:00,35224.2016377954,28305.830331142315,41869.519908172726
2011-01-06 18:00:00,35222.076333541656,28148.349377911083,41759.945828816984
2011-01-06 19:00:00,35220.21226916403,28495.757758425858,42326.009604261366
2011-01-06 20:00:00,35218.48577637197,28309.228489473982,41937.67378349708
2011-01-06 21:00:00,35216.74128526473,28266.659723413864,42209.819930939615
2011-01-06 22:00:00,35214.79172937216,28686.840393987462,42268.03693412474
2011-01-06 23:00:00,35212.419473101116,28543.72051977092,42105.52088740495
2011-01-07 00:00:00,35209.377762121345,27987.47803642677,41883.637282931726
2011-01-07 01:00:00,35205.39268988313,28347.78932631707,41739.26537954251
2011-01-07 02:00:00,35200.165666224886,28142.69876163758,41636.210782719354
2011-01-07 03:00:00,35193.37636683774,28837.799478320205,42053.05746618326
2011-01-07 04:00:00,35184.68613546475,27978.64127388289,41665.805369397305
2011-01-07 05:00:00,35173.74180395612,28466.685717135253,41714.90665863309
2011-01-07 06:00:00,35160.17988916108,28684.174901239592,41760.324472551474
2011-01-07 07:00:00,35143.63111972774,28396.456442715295,41864.50744307899
2011-01-07 08:00:00,35123.725240714855,28772.344432366845,42414.712463452386
2011-01-07 09:00:00,35100.09603926173,28043.265240988076,41792.59573676019
2011-01-07 10:00:00,35072.38653061872,28300.668935612775,41560.08387568682
2011-01-07 11:00:00,35040.254240696944,27737.882537576228,41860.114342757355
2011-01-07 12:00:00,35003.376518821016,28084.738808880247,42029.9574919039
2011-01-07 13:00:00,34961.455812853375,28248.13580769806,41760.000279754786
2011-01-07 14:00:00,34914.22483806042,28118.67694715038,40980.03285258803
2011-01-07 15:00:00,34861.451571383164,27011.8921724829,41629.1464971154
2011-01-07 16:00:00,34802.94400355603,28143.408072489427,41609.87523269731
2011-01-07 17:00:00,34738.55458363224,27674.55636829283,41425.83468199225
2011-01-07 18:00:00,34668.18429310166,28152.42846499534,41380.12696850648
2011-01-07 19:00:00,34591.786290293,28128.17275171197,41438.06069126009
2011-01-07 20:00:00,34509.36907022959,28416.139664136852,41326.689737986
2011-01-07 21:00:00,34420.999090082616,27847.914892361452,41606.82325276
2011-01-07 22:00:00,34326.8028160999,27084.26158331354,40693.72231864397
2011-01-07 23:00:00,34226.96815437669,27564.674894352018,41071.105240846126
2011-01-08 00:00:00,34121.745234612004,27189.61540513402,41071.20406194743
2011-01-08 01:00:00,34011.446523317056,27157.554647468995,41041.5513133366
2011-01-08 02:00:00,33896.44625090138,27379.724723880652,40289.92313756701
2011-01-08 03:00:00,33777.17914471676,27140.69592850445,40848.511986398975
2011-01-08 04:00:00,33654.13846851281,26532.539175940303,40434.45254867859
2011-01-08 05:00:00,33527.873377014985,26818.309094433178,40392.71845055711
2011-01-08 06:00:00,33398.98560245487,26338.364839510516,40290.65945258677
2011-01-08 07:00:00,33268.125497962115,25871.998064086674,40413.9255210053
2011-01-08 08:00:00,33135.987470752465,26487.778987397593,40080.20431304389
2011-01-08 09:00:00,33003.30484544037,26528.14152043342,39879.573488028596
2011-01-08 10:00:00,32870.84420491487,26254.870900844788,39617.98788158226
2011-01-08 11:00:00,32739.39926304537,25976.636772000522,39327.6404567709
2011-01-08 12:00:00,32609.784329202404,25597.128339326813,39453.12548914334
2011-01-08 13:00:00,32482.827430324745,25655.666874163006,39780.90695781118
2011-01-08 14:00:00,32359.363160442746,25219.112779624607,39015.20285236495
2011-01-08 15:00:00,32240.22533190429,25630.385724398973,39152.09628747946
2011-01-08 16:00:00,32126.239505067206,25530.16104758866,38834.347164498904
2011-01-08 17:00:00,32018.21547573524,25219.98674237936,39066.124490061746
2011-01-08 18:00:00,31916.939800493954,25553.879300155084,38337.836254193964
2011-01-08 19:00:00,31823.168440582584,24981.495191673806,38830.61438928683
2011-01-08 20:00:00,31737.619604105672,24609.575700235102,38615.32390761573
2011-01-08 21:00:00,31660.966864919985,24545.138860597042,38358.647390530605
2011-01-08 22:00:00,31593.832633808626,24431.266638584802,38444.007813605465
2011-01-08 23:00:00,31536.782054330077,24638.367687030775,38300.10097533161
2011-01-09 00:00:00,31490.31739132551,24976.10111916844,38345.34504969356
2011-01-09 01:00:00,31454.872974921087,24342.324706478434,38163.836920213864
2011-01-09 02:00:00,31430.810757211144,24557.71889151017,38043.83530393981
2011-01-09 03:00:00,31418.416532096915,24967.88719333428,37877.163343837565
2011-01-09 04:00:00,31417.896861704605,24699.172896705746,37920.88902563775
2011-01-09 05:00:00,31429.376745182613,24643.92947699018,37809.68759785856
2011-01-09 06:00:00,31452.898057505874,24576.620872808027,38368.88323929762
2011-01-09 07:00:00,31488.41877758833,25018.21271299263,38661.15149580933
2011-01-09 08:00:00,31535.81301625101,25177.435920709457,38014.110638696155
2011-01-09 09:00:00,31594.871845838195,25170.050554687703,37907.136655732385
2011-01-09 10:00:00,31665.304924467568,24951.483984949835,38781.49208268218
2011-01-09 11:00:00,31746.742899026423,24986.597984563112,38386.490484030466
2011-01-09 12:00:00,31838.74056254852,25401.407137677717,38567.456093061046
2011-01-09 13:00:00,31940.78073328362,24886.46762366997,38327.444025776254
2011-01-09 14:00:00,32052.27881471753,25543.70539702761,39021.575082369716
2011-01-09 15:00:00,32172.58798843752,25456.908626181954,39016.87530486752
2011-01-09 16:00:00,32301.00498486288,25424.28186019441,38710.305716182724
2011-01-09 17:00:00,32436.77637038224,25627.10419411988,38862.54424331684
2011-01-09 18:00:00,32579.105284095356,26172.550540704728,39329.750416530165
2011-01-09 19:00:00,32727.17718769481,26066.203718187477,39520.909812291975
2011-01-09 20:00:00,32880.11137663453,25949.294822482476,39191.78018263833
2011-01-09 21:00:00,33037.02452616646,26546.32543406951,39692.76572619577
2011-01-09 22:00:00,33197.01983917978,26707.01224897279,40329.79200490375
2011-01-09 23:00:00,33359.19488958803,26532.475779102657,40219.73819723202
2011-01-10 00:00:00,33522.64944392525,26724.42098967128,40173.9781854407
2011-01-10 01:00:00,33686.493179133395,27545.849709421185,40790.264098915635
2011-01-10 02:00:00,33849.853216600815,27061.48556991961,40317.453468713546
2011-01-10 03:00:00,34011.881394646196,27566.2637689931,40623.161532395556
2011-01-10 04:00:00,34171.7612054172,27182.66315015496,41292.412901855816
2011-01-10 05:00:00,34328.714326065456,27716.6193400723,40657.94465024139
2011-01-10 06:00:00,34482.00667934214,28143.2334095375,40861.35333322942
2011-01-10 07:00:00,34630.95396450915,28002.95132217405,41423.42840739079
2011-01-10 08:00:00,34774.92660571959,28109.167601303852,41497.820398131276
2011-01-10 09:00:00,34913.35407208208,28027.893305631744,41649.21401357165
2011-01-10 10:00:00,35045.72853132476,27950.425899283873,41697.98454273881
2011-01-10 11:00:00,35171.60780643439,28838.97097429373,41730.030291243405
2011-01-10 12:00:00,35290.61761316617,28265.41631334352,41780.38030134769
2011-01-10 13:00:00,35402.453064617635,29313.95498653432,41731.353189167894
2011-01-10 14:00:00,35506.879437420095,28630.67188713606,42586.06771146681
2011-01-10 15:00:00,35603.73220270421,29081.715973567963,42433.29875039171
2011-01-10 16:00:00,35692.91633339835,28606.646037364528,42463.39427402422
2011-01-10 17:00:00,35774.40490741985,29139.161861507644,42329.970267314646
2011-01-10 18:00:00,35848.23703434555,29513.26442503063,42797.966650593386
2011-01-10 19:00:00,35914.51514062331,29320.400764122136,42622.59370515775
2011-01-10 20:00:00,35973.401655155205,29446.43012372011,43111.904922476955
2011-01-10 21:00:00,36025.11514383574,29711.67923266554,42990.39469858441
2011-01-10 22:00:00,36069.92594715271,29331.483982451893,42943.36445104005
2011-01-10 23:00:00,36108.151380123025,29194.243000578357,43242.50037775339
2011-01-11 00:00:00,36140.15055815866,29886.62948257494,43078.0756817413
2011-01-11 01:00:00,36166.3189159577,29262.667022621245,42584.107574066315
2011-01-11 02:00:00,36187.08248913694,29471.251337571382,43407.9748346203
2011-01-11 03:00:00,36202.89203011155,29768.927523843005,43209.242701238916
2011-01-11 04:00:00,36214.21703064448,28881.375560962846,43277.2771607667
2011-01-11 05:00:00,36221.53972346029,28965.652889814646,42912.97918133157
2011-01-11 06:00:00,36225.34913436389,29614.007657891438,43110.3650785621
2011-01-11 07:00:00,36226.13525466585,29566.31921995142,43132.355684399394
2011-01-11 08:00:00,36224.383400952014,29170.66371116773,43256.00612802332
2011-01-11 09:00:00,36220.56882597927,29862.48551422351,42967.61799726893
2011-01-11 10:00:00,36215.151640149306,29879.443977602463,42943.25328967521
2011-01-11 11:00:00,36208.572098289245,29076.622972732934,42358.68976599027
2011-01-11 12:00:00,36201.24630088525,29409.53392008583,43324.0582933341
2011-01-11 13:00:00,36193.562352891095,29552.539082317915,42921.63963312106
2011-01-11 14:00:00,36185.8770167172,29533.425181369203,42858.6709912686
2011-01-11 15:00:00,36178.512889064164,29675.185072477325,42720.18944463563
2011-01-11 16:00:00,36171.756124078755,29788.94196133741,42955.783745580666
2011-01-11 17:00:00,36165.85471786137,29233.60205051053,42975.95953095145
2011-01-11 18:00:00,36161.01736186444,29387.179760368497,42888.083242977584
2011-01-11 19:00:00,36157.41286514014,29414.174589293085,42264.02490419142
2011-01-11 20:00:00,36155.17013797162,29158.788545505427,42855.81981466926
2011-01-11 21:00:00,36154.378722145055,30001.398225382676,42747.66775318955
2011-01-11 22:00:00,36155.089846130366,29414.921981551895,42164.17480256559
2011-01-11 23:00:00,36157.31797677046,29603.470087123664,42687.33586534196
2011-01-12 00:00:00,36161.042832924286,28754.161954133677,42523.344147365744
2011-01-12 01:00:00,36166.21182083301,29560.51814416824,43185.98007790237
2011-01-12 02:00:00,36172.74284587115,29155.08867058167,42818.37967686385
2011-01-12 03:00:00,36180.527451005815,29913.323761565123,42835.15166304501
2011-01-12 04:00:00,36189.43422843509,29558.118156095545,42686.820805030206
2011-01-12 05:00:00,36199.31244812192,29233.159661580667,43064.37510405624
2011-01-12 06:00:00,36209.9958445444,30027.68271407475,42911.465946901706
2011-01-12 07:00:00,36221.30650181445,29401.060321327703,42956.12614017267
2011-01-12 08:00:00,36233.05877668382,29672.95579882789,42625.32588180662
2011-01-12 09:00:00,36245.063199220385,29102.6931536623,42642.201028648706
2011-01-12 10:00:00,36257.130292237154,29192.722588925695,43308.5501701927
2011-01-12 11:00:00,36269.07425216512,29240.506541008544,42838.701889995755
2011-01-12 12:00:00,36280.71643704875,29762.057797777834,43006.29950224106
2011-01-12 13:00:00,36291.88861057413,29111.080025995092,42862.10812621488
2011-01-12 14:00:00,36302.4358951809,29288.426970517095,43067.68648659758
2011-01-12 15:00:00,36312.21939208608,29477.343040775242,43284.02657220469
2011-01-12 16:00:00,36321.118431239825,29425.92726874099,43258.29586850863
2011-01-12 17:00:00,36329.03242009819,29462.306014433954,43173.28993743859
2011-01-12 18:00:00,36335.88226620932,29451.20424202044,42518.09907303662
2011-01-12 19:00:00,36341.61135514073,29443.85629251135,43009.048911954
2011-01-12 20:00:00,36346.18607201824,29757.151567235236,43157.43384257441
2011-01-12 21:00:00,36349.59586180997,29289.060374038625,42830.34864035389
2011-01-12 22:00:00,36351.852830430005,29109.914937938698,43363.458792860496
2011-01-12 23:00:00,36352.99089564606,29924.594085500634,43422.738902285266
2011-01-13 00:00:00,36353.06450347868,29693.92079192429,43221.089208742254
2011-01-13 01:00:00,36352.14693235556,29867.37900847181,42624.91416904652
2011-01-13 02:00:00,36350.328213483706,29575.42107548361,43312.91146055904
2011-01-13 03:00:00,36347.71270167204,29739.89689978723,43518.000108149565
2011-01-13 04:00:00,36344.4163362362,29284.060994675536,42598.02978304816
2011-01-13 05:00:00,36340.563636323735,29868.77743400029,42788.213003816054
2011-01-13 06:00:00,36336.28447924132,29738.71603662096,43269.053324339075
2011-01-13 07:00:00,36331.710713777684,29767.0811492457,42685.786293459234
2011-01-13 08:00:00,36326.97266334721,29294.75424061328,42845.916581462574
2011-01-13 09:00:00,36322.19557575158,29598.59111316076,43184.50547956253
2011-01-13 10:00:00,36317.49607757848,29441.53582437104,43022.41795237644
2011-01-13 11:00:00,36312.97869170002,29547.000733809484,42978.290126876804
2011-01-13 12:00:00,36308.73247585699,30134.957929406763,43349.088128816555
2011-01-13 13:00:00,36304.82783918946,30136.070028852893,43466.31052341878
2011-01-13 14:00:00,36301.31359144989,29784.530183619037,42776.633534010136
2011-01-13 15:00:00,36298.21427695344,29853.018519151698,43034.19266826061
2011-01-13 16:00:00,36295.5278416645,29285.147048140134,42995.8797476676
2011-01-13 17:00:00,36293.223677665825,29780.270228744313,42734.05566355182
2011-01-13 18:00:00,36291.241084362635,29227.76324268682,42965.32776119372
2011-01-13 19:00:00,36289.48818027531,29637.86700035841,42924.22455096179
2011-01-13 20:00:00,36287.841293342375,29462.57139053768,43157.1083583061
2011-01-13 21:00:00,36286.144851220975,29311.322569596574,43386.68724357177
2011-01-13 22:00:00,36284.211786312924,29140.73485686228,43031.5061887878
2011-01-13 23:00:00,36281.82446322035,29424.89713268756,42556.73083736556
2011-01-14 00:00:00,36278.736129126875,29862.573004437225,42960.511767904776
2011-01-14 01:00:00,36274.67288031524,29513.16834251742,42960.80996083839
2011-01-14 02:00:00,36269.33613077192,28879.543742267422,42744.346358229624
2011-01-14 03:00:00,36262.40556165969,29532.04985409311,42775.01018479107
2011-01-14 04:00:00,36253.542523493816,29513.325064838944,42844.71588881651
2011-01-14 05:00:00,36242.39385623136,29253.029616991447,43315.57216614558
2011-01-14 06:00:00,36228.59608612258,29403.11556808553,42890.50531256607
2011-01-14 07:00:00,36211.77995253788,29460.678864624417,43086.533760545935
2011-01-14 08:00:00,36191.575212566495,29494.434946959715,42979.022488393806
2011-01-14 09:00:00,36167.61566668474,29968.68543757396,43004.222648095405
2011-01-14 10:00:00,36139.54434479916,29378.151384736804,42435.475925959094
2011-01-14 11:00:00,36107.01878875886,28923.556114147555,43053.76532649662
2011-01-14 12:00:00,36069.716365159344,29337.945099100933,42166.97729444044
2011-01-14 13:00:00,36027.33954040751,29483.295090798674,42904.27902673538
2011-01-14 14:00:00,35979.62104964303,29397.10398462787,42727.59425115811
2011-01-14 15:00:00,35926.32889096264,29307.30737375585,43098.85281584208
2011-01-14 16:00:00,35867.27107755681,28906.452896099607,42394.8132479
2011-01-14 17:00:00,35802.30008223745,29350.273850038135,43020.0879096732
2011-01-14 18:00:00,35731.31691153535,28842.762827315037,42768.84508865822
2011-01-14 19:00:00,35654.274750118,28542.216362298157,42057.47406705377
2011-01-14 20:00:00,35571.18212064021,28811.546275648114,42365.47023605772
2011-01-14 21:00:00,35482.105509192006,29097.103750908675,42215.904528590596
2011-01-14 22:00:00,35387.17141221439,28602.857163205503,41688.18455339041
2011-01-14 23:00:00,35286.5677672885,28915.926532855578,42361.20642658223
2011-01-15 00:00:00,35180.54473687561,28373.473572939423,41408.48078686069
2011-01-15 01:00:00,35069.414821541424,28530.83673247407,41796.49109725756
2011-01-15 02:00:00,34953.55228700964,27821.46655167714,41852.26951703089
2011-01-15 03:00:00,34833.39189722669,28339.15689807348,41797.110572452686
2011-01-15 04:00:00,34709.426953807975,27309.327420675043,41291.12666426809
2011-01-15 05:00:00,34582.206650611515,27726.062594419345,40775.61998996588
2011-01-15 06:00:00,34452.33276027133,27993.802471175768,41298.956158879075
2011-01-15 07:00:00,34320.455677585895,27847.026219222746,40795.80308258958
2011-01-15 08:00:00,34187.2698526841,27632.96671498258,41043.596860345046
2011-01-15 09:00:00,34053.5086543723,27229.894390761587,40869.93545196869
2011-01-15 10:00:00,33919.93871097416,26998.347300792073,40465.22565396251
2011-01-15 11:00:00,33787.35378303813,27484.57585010998,40702.87593326469
2011-01-15 12:00:00,33656.56822789865,27336.564546190737,40191.9071332334
2011-01-15 13:00:00,33528.410121656394,26631.268800660964,40247.09869012924
2011-01-15 14:00:00,33403.71410879485,26198.323125272615,39964.53066046879
2011-01-15 15:00:00,33283.31405330671,26426.42992326374,39651.90230390963
2011-01-15 16:00:00,33168.035568477426,26498.164685531294,39512.07525067519
2011-01-15 17:00:00,33058.68850423538,26454.53211497314,39489.20901186541
2011-01-15 18:00:00,32956.05947255221,26540.78184233872,39881.47471248548
2011-01-15 19:00:00,32860.90449125581,25804.54448007236,39569.63140319534
2011-01-15 20:00:00,32773.94182627452,25990.852876733992,39677.915873258615
2011-01-15 21:00:00,32695.84511050861,26005.297365409315,39466.086507559696
2011-01-15 22:00:00,32627.236814999487,25979.201970911836,39676.24051295176
2011-01-15 23:00:00,32568.68214478398,25611.883314689552,38913.39921006216
2011-01-16 00:00:00,32520.683427379965,25944.54222898469,39408.369611650516
2011-01-16 01:00:00,32483.675056808708,25866.985800326638,39045.54293226104
2011-01-16 02:00:00,32458.019050252246,25819.060058808296,38832.63585816429
2011-01-16 03:00:00,32444.001267903794,25765.98112455159,38537.365098191985
2011-01-16 04:00:00,32441.828339376236,25225.66825151418,39213.99624346803
2011-01-16 05:00:00,32451.62533249241,25819.759114173958,39282.610540324225
2011-01-16 06:00:00,32473.434192092456,25430.50985151098,39675.64415389878
2011-01-16 07:00:00,32507.212968138654,25832.538136894265,39271.076769182255
2011-01-16 08:00:00,32552.83584367778,25730.455103646724,38662.83897347138
2011-01-16 09:00:00,32610.09396445809,25938.10644470191,39697.088343727795
2011-01-16 10:00:00,32678.697063166055,25741.450164185666,39072.55326893801
2011-01-16 11:00:00,32758.27586242938,25818.607841819692,39468.62712456038
2011-01-16 12:00:00,32848.38523218771,26093.080370899952,39603.17184342452
2011-01-16 13:00:00,32948.50806874848,25739.921413353382,39796.96423801449
2011-01-16 14:00:00,33058.05985481341,26459.236075223274,40026.80303113127
2011-01-16 15:00:00,33176.39385233318,26463.109008108207,40252.15640357917
2011-01-16 16:00:00,33302.806873234156,26759.661275276652,40393.495361674686
2011-01-16 17:00:00,33436.545566569,27280.6553185707,40221.99543741283
2011-01-16 18:00:00,33576.813155213305,26726.58607918356,40492.98787808408
2011-01-16 19:00:00,33722.77655055064,26208.101931505407,40147.23378437921
2011-01-16 20:00:00,33873.57376930603,27199.423502581416,40593.95260438905
2011-01-16 21:00:00,34028.32157391061,27359.585910055834,40355.24792506945
2011-01-16 22:00:00,34186.1232555359,27549.672181373386,41115.87637188759
2011-01-16 23:00:00,34346.076477496135,27918.925476151115,41183.88241486472
2011-01-17 00:00:00,34507.281096839346,27771.98582996446,40916.96566542411
2011-01-17 01:00:00,34668.84688211198,28103.71919371403,41333.3414887488
2011-01-17 02:00:00,34829.9010474119,27872.813904451712,41419.612629150826
2011-01-17 03:00:00,34989.59552488113,28276.85726726813,41954.35019539959
2011-01-17 04:00:00,35147.1139015309,28673.772337119117,41873.78035010519
2011-01-17 05:00:00,35301.67795050989,28254.725924412563,41496.5507884531
2011-01-17 06:00:00,35452.553691616326,28838.087501851838,42116.31576700113
2011-01-17 07:00:00,35599.0569222508,29499.750819416295,42463.14830150227
2011-01-17 08:00:00,35740.55816574617,29292.81509785915,42340.88764051646
2011-01-17 09:00:00,35876.486991479236,28876.932216363723,42365.150571911174
2011-01-17 10:00:00,36006.33566849323,28979.13858682151,42469.337644914616
2011-01-17 11:00:00,36129.66212214518,29896.179594525456,43216.82039579735
2011-01-17 12:00:00,36246.092171605895,29573.877917983893,42608.35174066877
2011-01-17 13:00:00,36355.32103443314,29830.5268936073,43155.99016200884
2011-01-17 14:00:00,36457.11409274926,29796.8963206808,43219.45825533269
2011-01-17 15:00:00,36551.306924207434,30182.496253137724,43226.701027267154
2011-01-17 16:00:00,36637.80460929586,29840.018800177444,43004.83863479246
2011-01-17 17:00:00,36716.5803344961,30316.346242938922,43874.92473209583
2011-01-17 18:00:00,36787.67331897529,29550.60809626007,43647.29030735791
2011-01-17 19:00:00,36851.18609975829,30120.784307831334,43557.01385203786
2011-01-17 20:00:00,36907.281217356096,30040.32912523098,43521.88519139081
2011-01-17 21:00:00,36956.177350242535,30125.34373810944,43446.92293122135
2011-01-17 22:00:00,36998.14495249646,30500.804958220306,43409.62871978288
2011-01-17 23:00:00,37033.50145369972,30660.85393333707,42867.300618692905
2011-01-18 00:00:00,37062.60608481208,30587.41959765396,44128.959890480546
2011-01-18 01:00:00,37085.854397051546,30583.066505488387,44126.8590335242
2011-01-18 02:00:00,37103.67254352128,30440.239058534396,44228.53141144073
2011-01-18 03:00:00,37116.511395088026,30080.32545295446,43398.88784830998
2011-01-18 04:00:00,37124.84056292342,30708.674120064665,43989.632516394304
2011-01-18 05:00:00,37129.142400100136,30676.79513662198,43570.75390414893
2011-01-18 06:00:00,37129.906053725004,30446.34835394518,43339.80130750535
2011-01-18 07:00:00,37127.62163733622,31176.867884396845,44076.537600691314
2011-01-18 08:00:00,37122.774590696026,30390.35658682189,44177.32715582105
2011-01-18 09:00:00,37115.84029064231,30620.797345611576,43964.366965687586
2011-01-18 10:00:00,37107.27897258933,29985.042003648112,44599.33195428525
2011-01-18 11:00:00,37097.531017286354,30334.892877093644,43831.72373574866
2011-01-18 12:00:00,37087.01265204223,30297.611785283723,44122.265816606516
2011-01-18 13:00:00,37076.11210954059,30464.81965804366,43943.96691279156
2011-01-18 14:00:00,37065.18628080783,29902.296918387394,44049.37660318559
2011-01-18 15:00:00,37054.55789205163,30458.055698543594,43546.850824705674
2011-01-18 16:00:00,37044.513227803036,30047.20909059457,44132.46672073608
2011-01-18 17:00:00,37035.30041542282,30707.125291125078,44337.35559438496
2011-01-18 18:00:00,37027.128278489785,30101.226696690977,43693.44748560783
2011-01-18 19:00:00,37020.16575904006,30415.64980668381,43918.722115041804
2011-01-18 20:00:00,37014.54190119609,30026.938042511156,43842.14457298467
2011-01-18 21:00:00,37010.346381435345,30591.29250035068,43726.27474367314
2011-01-18 22:00:00,37007.63056375055,30516.166287549622,43862.34232115652
2011-01-18 23:00:00,37006.409051346636,29972.88844218835,43434.889561345284
2011-01-19 00:00:00,37006.66170027192,30313.201885923503,43720.459239396274
2011-01-19 01:00:00,37008.33605476729,29771.059262332612,43286.38205368579
2011-01-19 02:00:00,37011.35015904001,30169.89729713661,43710.247613836174
2011-01-19 03:00:00,37015.59569567233,30273.07130909037,43411.73169347116
2011-01-19 04:00:00,37020.94139730034,30382.14152570294,44105.795190894794
2011-01-19 05:00:00,37027.23667509722,29792.632207365066,43753.235471225365
2011-01-19 06:00:00,37034.315405547706,30475.91183474047,43500.65260645943
2011-01-19 07:00:00,37041.999815548734,29909.32399339122,43470.57696324412
2011-01-19 08:00:00,37050.1044053973,30110.9773005918,43986.357332167565
2011-01-19 09:00:00,37058.439849494505,29967.079053537247,43464.372315843415
2011-01-19 10:00:00,37066.8168157175,30240.34712521094,43502.04166581006
